agent1,agent2,id,duration,total_duration,bond_type,time
14,47,243,18,20,'Sex',-4
21,7,244,9,11,'Sex',-4
35,15,245,11,13,'Sex',-4
48,71,247,7,9,'Sex',-4
70,77,248,15,17,'Sex',-4
76,96,249,0,2,'Sex',-4
77,94,250,0,2,'Sex',-4
83,76,251,5,7,'Sex',-4
101,31,252,2,4,'Sex',-4
20,93,254,13,14,'Sex',-4
54,14,255,20,21,'Sex',-4
4,21,1,0,21,'Sex',-3
10,74,6,0,21,'Sex',-3
13,67,9,1,22,'Sex',-3
68,92,40,1,22,'Sex',-3
75,66,44,0,21,'Sex',-3
52,25,66,1,22,'Sex',-3
79,70,71,2,23,'Sex',-3
20,52,82,2,23,'Sex',-3
56,81,95,3,22,'Sex',-3
58,89,96,1,20,'Sex',-3
26,56,103,2,21,'Sex',-3
38,6,111,3,21,'Sex',-3
64,69,114,1,19,'Sex',-3
76,69,116,4,22,'Sex',-3
27,1,125,5,22,'Sex',-3
6,43,130,6,22,'Sex',-3
17,0,133,4,20,'Sex',-3
90,75,136,7,23,'Sex',-3
5,29,146,8,22,'Sex',-3
79,90,156,2,15,'Sex',-3
55,97,161,7,19,'Sex',-3
21,5,167,7,18,'Sex',-3
41,53,168,11,22,'Sex',-3
19,99,172,0,10,'Sex',-3
23,93,173,13,23,'Sex',-3
28,39,175,6,16,'Sex',-3
37,17,177,0,10,'Sex',-3
51,28,181,13,23,'Sex',-3
53,31,182,10,20,'Sex',-3
70,98,184,6,16,'Sex',-3
93,99,190,13,23,'Sex',-3
100,71,193,8,18,'Sex',-3
78,86,199,12,22,'Sex',-3
19,78,207,3,10,'Sex',-3
60,53,211,14,21,'Sex',-3
12,77,221,10,16,'Sex',-3
15,9,224,9,14,'Sex',-3
19,60,225,17,22,'Sex',-3
31,25,227,6,11,'Sex',-3
50,25,229,15,20,'Sex',-3
51,23,230,8,13,'Sex',-3
80,82,231,2,7,'Sex',-3
9,70,234,16,21,'Sex',-3
19,85,236,2,6,'Sex',-3
42,91,237,3,7,'Sex',-3
71,97,238,3,7,'Sex',-3
83,80,239,1,5,'Sex',-3
71,9,240,10,14,'Sex',-3
7,2,242,3,6,'Sex',-3
14,47,243,17,20,'Sex',-3
21,7,244,8,11,'Sex',-3
35,15,245,10,13,'Sex',-3
48,71,247,6,9,'Sex',-3
70,77,248,14,17,'Sex',-3
83,76,251,4,7,'Sex',-3
101,31,252,1,4,'Sex',-3
20,93,254,12,14,'Sex',-3
54,14,255,19,21,'Sex',-3
33,70,256,21,22,'Sex',-3
39,21,257,12,13,'Sex',-3
43,47,258,0,1,'Sex',-3
44,54,259,16,17,'Sex',-3
62,93,260,10,11,'Sex',-3
88,96,261,17,18,'Sex',-3
95,19,262,10,11,'Sex',-3
101,47,263,9,10,'Sex',-3
3,21,0,1,3,'Sex',-22
4,21,1,19,21,'Sex',-22
5,39,2,8,10,'Sex',-22
7,59,4,0,2,'Sex',-22
9,15,5,2,4,'Sex',-22
10,74,6,19,21,'Sex',-22
11,60,7,5,7,'Sex',-22
13,67,9,20,22,'Sex',-22
19,59,11,14,16,'Sex',-22
20,63,12,12,14,'Sex',-22
21,69,13,15,17,'Sex',-22
22,47,14,17,19,'Sex',-22
24,9,15,13,15,'Sex',-22
27,55,18,0,2,'Sex',-22
28,58,19,0,2,'Sex',-22
29,57,20,18,20,'Sex',-22
31,10,21,11,13,'Sex',-22
34,40,23,12,14,'Sex',-22
39,4,26,17,19,'Sex',-22
41,29,27,0,2,'Sex',-22
42,77,28,9,11,'Sex',-22
43,22,29,5,7,'Sex',-22
52,2,32,12,14,'Sex',-22
54,29,34,0,2,'Sex',-22
62,86,37,8,10,'Sex',-22
64,96,38,0,2,'Sex',-22
66,13,39,0,2,'Sex',-22
68,92,40,20,22,'Sex',-22
69,23,41,0,2,'Sex',-22
71,94,42,8,10,'Sex',-22
73,27,43,1,3,'Sex',-22
75,66,44,19,21,'Sex',-22
79,83,47,0,2,'Sex',-22
81,39,49,0,2,'Sex',-22
82,38,50,1,3,'Sex',-22
83,11,51,13,15,'Sex',-22
84,72,52,11,13,'Sex',-22
96,69,53,0,2,'Sex',-22
97,76,54,0,2,'Sex',-22
98,82,55,8,10,'Sex',-22
99,91,56,0,2,'Sex',-22
5,53,57,7,9,'Sex',-22
6,54,58,0,2,'Sex',-22
24,44,60,0,2,'Sex',-22
32,68,62,8,10,'Sex',-22
34,50,63,11,13,'Sex',-22
38,59,64,0,2,'Sex',-22
41,99,65,8,10,'Sex',-22
52,25,66,20,22,'Sex',-22
64,43,68,0,2,'Sex',-22
73,71,69,0,2,'Sex',-22
75,19,70,0,2,'Sex',-22
79,70,71,21,23,'Sex',-22
81,73,72,1,3,'Sex',-22
5,28,75,4,6,'Sex',-22
6,8,76,15,17,'Sex',-22
24,38,78,0,2,'Sex',-22
58,54,79,16,18,'Sex',-22
6,21,81,0,2,'Sex',-22
20,52,82,21,23,'Sex',-22
4,21,1,11,21,'Sex',-14
5,39,2,0,10,'Sex',-14
10,74,6,11,21,'Sex',-14
13,67,9,12,22,'Sex',-14
19,59,11,6,16,'Sex',-14
20,63,12,4,14,'Sex',-14
21,69,13,7,17,'Sex',-14
22,47,14,9,19,'Sex',-14
24,9,15,5,15,'Sex',-14
29,57,20,10,20,'Sex',-14
31,10,21,3,13,'Sex',-14
34,40,23,4,14,'Sex',-14
39,4,26,9,19,'Sex',-14
42,77,28,1,11,'Sex',-14
52,2,32,4,14,'Sex',-14
62,86,37,0,10,'Sex',-14
68,92,40,12,22,'Sex',-14
71,94,42,0,10,'Sex',-14
75,66,44,11,21,'Sex',-14
83,11,51,5,15,'Sex',-14
84,72,52,3,13,'Sex',-14
98,82,55,0,10,'Sex',-14
32,68,62,0,10,'Sex',-14
34,50,63,3,13,'Sex',-14
41,99,65,0,10,'Sex',-14
52,25,66,12,22,'Sex',-14
79,70,71,13,23,'Sex',-14
6,8,76,7,17,'Sex',-14
58,54,79,8,18,'Sex',-14
20,52,82,13,23,'Sex',-14
14,94,86,7,15,'Sex',-14
26,77,89,7,15,'Sex',-14
56,81,95,14,22,'Sex',-14
58,89,96,12,20,'Sex',-14
80,88,97,5,13,'Sex',-14
85,92,100,0,8,'Sex',-14
26,56,103,13,21,'Sex',-14
83,64,105,7,15,'Sex',-14
58,33,107,9,17,'Sex',-14
38,6,111,14,21,'Sex',-14
54,84,112,2,9,'Sex',-14
64,69,114,12,19,'Sex',-14
76,69,116,15,22,'Sex',-14
83,96,118,1,8,'Sex',-14
38,20,121,8,15,'Sex',-14
27,1,125,16,22,'Sex',-14
73,60,129,7,13,'Sex',-14
6,43,130,17,22,'Sex',-14
12,43,131,4,9,'Sex',-14
15,35,132,5,10,'Sex',-14
17,0,133,15,20,'Sex',-14
90,75,136,18,23,'Sex',-14
24,43,141,0,4,'Sex',-14
29,16,143,10,14,'Sex',-14
5,29,146,19,22,'Sex',-14
28,24,149,8,11,'Sex',-14
49,83,152,6,9,'Sex',-14
7,64,154,5,7,'Sex',-14
11,20,155,0,2,'Sex',-14
79,90,156,13,15,'Sex',-14
3,6,157,3,4,'Sex',-14
26,32,158,1,2,'Sex',-14
38,96,159,1,2,'Sex',-14
47,32,160,0,1,'Sex',-14
55,97,161,18,19,'Sex',-14
58,55,162,1,2,'Sex',-14
59,100,163,0,1,'Sex',-14
73,38,164,1,2,'Sex',-14
81,74,165,1,2,'Sex',-14
4,21,1,10,21,'Sex',-13
10,74,6,10,21,'Sex',-13
13,67,9,11,22,'Sex',-13
19,59,11,5,16,'Sex',-13
20,63,12,3,14,'Sex',-13
21,69,13,6,17,'Sex',-13
22,47,14,8,19,'Sex',-13
24,9,15,4,15,'Sex',-13
29,57,20,9,20,'Sex',-13
31,10,21,2,13,'Sex',-13
34,40,23,3,14,'Sex',-13
39,4,26,8,19,'Sex',-13
42,77,28,0,11,'Sex',-13
52,2,32,3,14,'Sex',-13
68,92,40,11,22,'Sex',-13
75,66,44,10,21,'Sex',-13
83,11,51,4,15,'Sex',-13
84,72,52,2,13,'Sex',-13
34,50,63,2,13,'Sex',-13
52,25,66,11,22,'Sex',-13
79,70,71,12,23,'Sex',-13
6,8,76,6,17,'Sex',-13
58,54,79,7,18,'Sex',-13
20,52,82,12,23,'Sex',-13
14,94,86,6,15,'Sex',-13
26,77,89,6,15,'Sex',-13
56,81,95,13,22,'Sex',-13
58,89,96,11,20,'Sex',-13
80,88,97,4,13,'Sex',-13
26,56,103,12,21,'Sex',-13
83,64,105,6,15,'Sex',-13
58,33,107,8,17,'Sex',-13
38,6,111,13,21,'Sex',-13
54,84,112,1,9,'Sex',-13
64,69,114,11,19,'Sex',-13
76,69,116,14,22,'Sex',-13
83,96,118,0,8,'Sex',-13
38,20,121,7,15,'Sex',-13
27,1,125,15,22,'Sex',-13
73,60,129,6,13,'Sex',-13
6,43,130,16,22,'Sex',-13
12,43,131,3,9,'Sex',-13
15,35,132,4,10,'Sex',-13
17,0,133,14,20,'Sex',-13
90,75,136,17,23,'Sex',-13
29,16,143,9,14,'Sex',-13
5,29,146,18,22,'Sex',-13
28,24,149,7,11,'Sex',-13
49,83,152,5,9,'Sex',-13
7,64,154,4,7,'Sex',-13
79,90,156,12,15,'Sex',-13
3,6,157,2,4,'Sex',-13
26,32,158,0,2,'Sex',-13
38,96,159,0,2,'Sex',-13
55,97,161,17,19,'Sex',-13
58,55,162,0,2,'Sex',-13
73,38,164,0,2,'Sex',-13
81,74,165,0,2,'Sex',-13
5,3,166,0,1,'Sex',-13
21,5,167,17,18,'Sex',-13
41,53,168,21,22,'Sex',-13
58,79,169,5,6,'Sex',-13
4,21,1,9,21,'Sex',-12
10,74,6,9,21,'Sex',-12
13,67,9,10,22,'Sex',-12
19,59,11,4,16,'Sex',-12
20,63,12,2,14,'Sex',-12
21,69,13,5,17,'Sex',-12
22,47,14,7,19,'Sex',-12
24,9,15,3,15,'Sex',-12
29,57,20,8,20,'Sex',-12
31,10,21,1,13,'Sex',-12
34,40,23,2,14,'Sex',-12
39,4,26,7,19,'Sex',-12
52,2,32,2,14,'Sex',-12
68,92,40,10,22,'Sex',-12
75,66,44,9,21,'Sex',-12
83,11,51,3,15,'Sex',-12
84,72,52,1,13,'Sex',-12
34,50,63,1,13,'Sex',-12
52,25,66,10,22,'Sex',-12
79,70,71,11,23,'Sex',-12
6,8,76,5,17,'Sex',-12
58,54,79,6,18,'Sex',-12
20,52,82,11,23,'Sex',-12
14,94,86,5,15,'Sex',-12
26,77,89,5,15,'Sex',-12
56,81,95,12,22,'Sex',-12
58,89,96,10,20,'Sex',-12
80,88,97,3,13,'Sex',-12
26,56,103,11,21,'Sex',-12
83,64,105,5,15,'Sex',-12
58,33,107,7,17,'Sex',-12
38,6,111,12,21,'Sex',-12
54,84,112,0,9,'Sex',-12
64,69,114,10,19,'Sex',-12
76,69,116,13,22,'Sex',-12
38,20,121,6,15,'Sex',-12
27,1,125,14,22,'Sex',-12
73,60,129,5,13,'Sex',-12
6,43,130,15,22,'Sex',-12
12,43,131,2,9,'Sex',-12
15,35,132,3,10,'Sex',-12
17,0,133,13,20,'Sex',-12
90,75,136,16,23,'Sex',-12
29,16,143,8,14,'Sex',-12
5,29,146,17,22,'Sex',-12
28,24,149,6,11,'Sex',-12
49,83,152,4,9,'Sex',-12
7,64,154,3,7,'Sex',-12
79,90,156,11,15,'Sex',-12
3,6,157,1,4,'Sex',-12
55,97,161,16,19,'Sex',-12
21,5,167,16,18,'Sex',-12
41,53,168,20,22,'Sex',-12
58,79,169,4,6,'Sex',-12
9,21,170,2,3,'Sex',-12
17,7,171,5,6,'Sex',-12
19,99,172,9,10,'Sex',-12
23,93,173,22,23,'Sex',-12
25,62,174,1,2,'Sex',-12
28,39,175,15,16,'Sex',-12
31,44,176,1,2,'Sex',-12
37,17,177,9,10,'Sex',-12
47,77,178,5,6,'Sex',-12
48,37,179,1,2,'Sex',-12
50,59,180,8,9,'Sex',-12
51,28,181,22,23,'Sex',-12
53,31,182,19,20,'Sex',-12
60,91,183,1,2,'Sex',-12
70,98,184,15,16,'Sex',-12
71,77,185,1,2,'Sex',-12
76,41,186,1,2,'Sex',-12
78,93,187,6,7,'Sex',-12
82,85,188,1,2,'Sex',-12
86,71,189,1,2,'Sex',-12
93,99,190,22,23,'Sex',-12
95,43,191,7,8,'Sex',-12
97,62,192,0,1,'Sex',-12
100,71,193,17,18,'Sex',-12
9,60,194,0,1,'Sex',-12
19,50,195,1,2,'Sex',-12
25,9,196,1,2,'Sex',-12
51,100,197,0,1,'Sex',-12
70,71,198,1,2,'Sex',-12
78,86,199,21,22,'Sex',-12
19,44,200,3,4,'Sex',-12
70,25,201,3,4,'Sex',-12
4,21,1,12,21,'Sex',-15
5,39,2,1,10,'Sex',-15
10,74,6,12,21,'Sex',-15
13,67,9,13,22,'Sex',-15
19,59,11,7,16,'Sex',-15
20,63,12,5,14,'Sex',-15
21,69,13,8,17,'Sex',-15
22,47,14,10,19,'Sex',-15
24,9,15,6,15,'Sex',-15
29,57,20,11,20,'Sex',-15
31,10,21,4,13,'Sex',-15
34,40,23,5,14,'Sex',-15
39,4,26,10,19,'Sex',-15
42,77,28,2,11,'Sex',-15
52,2,32,5,14,'Sex',-15
62,86,37,1,10,'Sex',-15
68,92,40,13,22,'Sex',-15
71,94,42,1,10,'Sex',-15
75,66,44,12,21,'Sex',-15
83,11,51,6,15,'Sex',-15
84,72,52,4,13,'Sex',-15
98,82,55,1,10,'Sex',-15
5,53,57,0,9,'Sex',-15
32,68,62,1,10,'Sex',-15
34,50,63,4,13,'Sex',-15
41,99,65,1,10,'Sex',-15
52,25,66,13,22,'Sex',-15
79,70,71,14,23,'Sex',-15
6,8,76,8,17,'Sex',-15
58,54,79,9,18,'Sex',-15
20,52,82,14,23,'Sex',-15
14,94,86,8,15,'Sex',-15
26,77,89,8,15,'Sex',-15
56,81,95,15,22,'Sex',-15
58,89,96,13,20,'Sex',-15
80,88,97,6,13,'Sex',-15
85,92,100,1,8,'Sex',-15
26,56,103,14,21,'Sex',-15
83,64,105,8,15,'Sex',-15
58,33,107,10,17,'Sex',-15
38,6,111,15,21,'Sex',-15
54,84,112,3,9,'Sex',-15
58,85,113,0,6,'Sex',-15
64,69,114,13,19,'Sex',-15
76,69,116,16,22,'Sex',-15
83,96,118,2,8,'Sex',-15
38,20,121,9,15,'Sex',-15
27,1,125,17,22,'Sex',-15
73,60,129,8,13,'Sex',-15
6,43,130,18,22,'Sex',-15
12,43,131,5,9,'Sex',-15
15,35,132,6,10,'Sex',-15
17,0,133,16,20,'Sex',-15
90,75,136,19,23,'Sex',-15
24,43,141,1,4,'Sex',-15
29,16,143,11,14,'Sex',-15
5,29,146,20,22,'Sex',-15
21,87,147,0,2,'Sex',-15
28,24,149,9,11,'Sex',-15
41,98,150,0,2,'Sex',-15
49,83,152,7,9,'Sex',-15
7,64,154,6,7,'Sex',-15
11,20,155,1,2,'Sex',-15
79,90,156,14,15,'Sex',-15
3,21,0,2,3,'Sex',-23
4,21,1,20,21,'Sex',-23
5,39,2,9,10,'Sex',-23
6,50,3,0,1,'Sex',-23
7,59,4,1,2,'Sex',-23
9,15,5,3,4,'Sex',-23
10,74,6,20,21,'Sex',-23
11,60,7,6,7,'Sex',-23
12,48,8,0,1,'Sex',-23
13,67,9,21,22,'Sex',-23
14,17,10,0,1,'Sex',-23
19,59,11,15,16,'Sex',-23
20,63,12,13,14,'Sex',-23
21,69,13,16,17,'Sex',-23
22,47,14,18,19,'Sex',-23
24,9,15,14,15,'Sex',-23
25,43,16,0,1,'Sex',-23
26,30,17,0,1,'Sex',-23
27,55,18,1,2,'Sex',-23
28,58,19,1,2,'Sex',-23
29,57,20,19,20,'Sex',-23
31,10,21,12,13,'Sex',-23
32,36,22,0,1,'Sex',-23
34,40,23,13,14,'Sex',-23
35,61,24,0,1,'Sex',-23
38,18,25,0,1,'Sex',-23
39,4,26,18,19,'Sex',-23
41,29,27,1,2,'Sex',-23
42,77,28,10,11,'Sex',-23
43,22,29,6,7,'Sex',-23
47,95,30,0,1,'Sex',-23
49,11,31,0,1,'Sex',-23
52,2,32,13,14,'Sex',-23
53,72,33,0,1,'Sex',-23
54,29,34,1,2,'Sex',-23
56,26,35,0,1,'Sex',-23
58,3,36,0,1,'Sex',-23
62,86,37,9,10,'Sex',-23
64,96,38,1,2,'Sex',-23
66,13,39,1,2,'Sex',-23
68,92,40,21,22,'Sex',-23
69,23,41,1,2,'Sex',-23
71,94,42,9,10,'Sex',-23
73,27,43,2,3,'Sex',-23
75,66,44,20,21,'Sex',-23
76,90,45,0,1,'Sex',-23
77,62,46,0,1,'Sex',-23
79,83,47,1,2,'Sex',-23
80,85,48,0,1,'Sex',-23
81,39,49,1,2,'Sex',-23
82,38,50,2,3,'Sex',-23
83,11,51,14,15,'Sex',-23
84,72,52,12,13,'Sex',-23
96,69,53,1,2,'Sex',-23
97,76,54,1,2,'Sex',-23
98,82,55,9,10,'Sex',-23
99,91,56,1,2,'Sex',-23
5,53,57,8,9,'Sex',-23
6,54,58,1,2,'Sex',-23
20,43,59,0,1,'Sex',-23
24,44,60,1,2,'Sex',-23
26,78,61,0,1,'Sex',-23
32,68,62,9,10,'Sex',-23
34,50,63,12,13,'Sex',-23
38,59,64,1,2,'Sex',-23
41,99,65,9,10,'Sex',-23
52,25,66,21,22,'Sex',-23
58,17,67,0,1,'Sex',-23
64,43,68,1,2,'Sex',-23
73,71,69,1,2,'Sex',-23
75,19,70,1,2,'Sex',-23
79,70,71,22,23,'Sex',-23
81,73,72,2,3,'Sex',-23
83,85,73,0,1,'Sex',-23
84,77,74,0,1,'Sex',-23
5,28,75,5,6,'Sex',-23
6,8,76,16,17,'Sex',-23
20,49,77,0,1,'Sex',-23
24,38,78,1,2,'Sex',-23
58,54,79,17,18,'Sex',-23
83,93,80,0,1,'Sex',-23
6,21,81,1,2,'Sex',-23
20,52,82,22,23,'Sex',-23
58,68,83,0,1,'Sex',-23
83,84,558,0,23,'Sex',46
82,71,590,1,21,'Sex',46
31,23,596,0,19,'Sex',46
49,97,608,0,18,'Sex',46
65,46,610,4,22,'Sex',46
101,100,616,3,21,'Sex',46
21,40,633,6,22,'Sex',46
20,101,637,7,22,'Sex',46
5,50,643,5,19,'Sex',46
62,91,649,1,15,'Sex',46
95,19,652,7,21,'Sex',46
56,87,659,4,17,'Sex',46
32,35,662,1,13,'Sex',46
91,79,666,10,22,'Sex',46
9,22,670,10,21,'Sex',46
33,10,680,3,14,'Sex',46
36,2,682,3,14,'Sex',46
46,9,685,11,22,'Sex',46
56,26,687,7,18,'Sex',46
88,72,691,9,20,'Sex',46
96,76,692,5,16,'Sex',46
11,44,694,6,17,'Sex',46
15,53,695,8,19,'Sex',46
24,17,696,10,21,'Sex',46
24,22,702,6,17,'Sex',46
4,37,703,3,13,'Sex',46
11,12,704,1,11,'Sex',46
4,28,707,11,21,'Sex',46
10,51,708,11,20,'Sex',46
26,32,714,2,11,'Sex',46
8,56,725,5,13,'Sex',46
28,99,726,10,18,'Sex',46
52,36,730,10,18,'Sex',46
54,31,731,11,19,'Sex',46
76,104,732,2,10,'Sex',46
76,87,733,15,23,'Sex',46
15,80,735,11,18,'Sex',46
19,23,736,4,11,'Sex',46
21,66,737,0,7,'Sex',46
43,74,741,11,17,'Sex',46
46,95,742,16,22,'Sex',46
6,79,745,5,10,'Sex',46
28,46,746,3,8,'Sex',46
52,6,747,0,5,'Sex',46
96,97,748,4,9,'Sex',46
7,101,749,17,21,'Sex',46
86,76,752,2,6,'Sex',46
92,64,753,7,11,'Sex',46
96,104,754,3,7,'Sex',46
98,86,755,2,6,'Sex',46
99,66,756,5,9,'Sex',46
23,97,758,17,20,'Sex',46
103,21,760,16,19,'Sex',46
34,43,761,0,3,'Sex',46
103,96,762,19,22,'Sex',46
18,70,763,11,13,'Sex',46
24,8,764,21,23,'Sex',46
75,52,766,0,2,'Sex',46
11,7,767,1,2,'Sex',46
15,99,768,10,11,'Sex',46
51,25,769,17,18,'Sex',46
54,11,770,1,2,'Sex',46
64,88,771,12,13,'Sex',46
74,76,772,14,15,'Sex',46
97,18,773,0,1,'Sex',46
105,103,774,7,8,'Sex',46
105,19,925,3,23,'Sex',79
69,72,942,1,19,'Sex',79
71,83,943,1,19,'Sex',79
89,83,948,1,19,'Sex',79
25,59,952,4,21,'Sex',79
35,86,954,2,19,'Sex',79
62,81,955,2,19,'Sex',79
97,101,966,6,21,'Sex',79
92,75,975,5,19,'Sex',79
95,87,980,8,21,'Sex',79
103,67,983,1,14,'Sex',79
47,40,986,2,14,'Sex',79
24,48,988,0,11,'Sex',79
97,75,993,6,17,'Sex',79
73,100,1001,0,10,'Sex',79
69,65,1008,2,11,'Sex',79
97,10,1009,2,11,'Sex',79
7,18,1012,7,15,'Sex',79
11,12,1015,10,18,'Sex',79
21,46,1020,1,9,'Sex',79
39,58,1026,0,8,'Sex',79
57,20,1028,14,22,'Sex',79
76,73,1032,2,10,'Sex',79
86,98,1035,14,22,'Sex',79
94,68,1036,3,11,'Sex',79
27,76,1044,9,17,'Sex',79
28,12,1045,13,21,'Sex',79
64,93,1046,6,14,'Sex',79
86,80,1049,12,20,'Sex',79
21,9,1050,2,9,'Sex',79
43,45,1059,1,7,'Sex',79
5,37,1063,14,19,'Sex',79
7,23,1064,13,18,'Sex',79
8,52,1065,15,20,'Sex',79
14,7,1066,8,13,'Sex',79
22,57,1067,0,5,'Sex',79
68,76,1068,1,6,'Sex',79
102,34,1071,0,5,'Sex',79
9,76,1075,2,6,'Sex',79
10,5,1076,11,15,'Sex',79
14,79,1078,3,7,'Sex',79
38,22,1080,14,18,'Sex',79
101,43,1083,7,11,'Sex',79
4,10,1084,12,15,'Sex',79
108,27,1092,5,8,'Sex',79
21,60,1093,15,18,'Sex',79
21,66,1094,1,4,'Sex',79
1,101,1095,20,22,'Sex',79
8,21,1096,8,10,'Sex',79
16,23,1097,0,2,'Sex',79
20,80,1098,7,9,'Sex',79
44,16,1099,3,5,'Sex',79
45,74,1100,3,5,'Sex',79
78,74,1101,18,20,'Sex',79
86,9,1102,18,20,'Sex',79
102,90,1104,0,2,'Sex',79
108,78,1105,0,2,'Sex',79
14,37,1106,19,20,'Sex',79
18,14,1107,8,9,'Sex',79
23,85,1108,8,9,'Sex',79
25,64,1109,4,5,'Sex',79
28,92,1110,7,8,'Sex',79
53,18,1111,5,6,'Sex',79
70,79,1112,14,15,'Sex',79
87,108,1113,6,7,'Sex',79
94,85,1114,1,2,'Sex',79
7,87,1262,1,20,'Sex',112
33,63,1269,3,22,'Sex',112
108,65,1274,4,23,'Sex',112
5,87,1285,6,23,'Sex',112
96,81,1307,5,22,'Sex',112
51,71,1311,3,20,'Sex',112
51,68,1315,6,23,'Sex',112
23,54,1320,0,15,'Sex',112
48,46,1322,2,17,'Sex',112
55,73,1323,6,21,'Sex',112
6,2,1325,6,21,'Sex',112
9,6,1328,4,18,'Sex',112
86,62,1337,0,14,'Sex',112
74,109,1338,5,19,'Sex',112
26,44,1340,8,21,'Sex',112
86,100,1350,4,16,'Sex',112
15,52,1353,4,15,'Sex',112
57,12,1357,2,13,'Sex',112
107,103,1364,0,10,'Sex',112
21,35,1366,13,22,'Sex',112
51,43,1368,2,11,'Sex',112
72,79,1370,10,19,'Sex',112
101,51,1372,1,10,'Sex',112
63,74,1377,10,18,'Sex',112
4,60,1382,1,8,'Sex',112
6,43,1383,14,21,'Sex',112
12,56,1384,10,17,'Sex',112
15,57,1388,12,18,'Sex',112
1,106,1392,6,11,'Sex',112
24,105,1396,0,5,'Sex',112
34,21,1397,18,23,'Sex',112
40,110,1398,2,7,'Sex',112
47,65,1401,0,5,'Sex',112
49,24,1402,9,14,'Sex',112
52,88,1403,4,9,'Sex',112
53,103,1404,14,19,'Sex',112
55,23,1405,15,20,'Sex',112
64,68,1406,5,10,'Sex',112
65,105,1407,10,15,'Sex',112
78,88,1409,0,5,'Sex',112
91,40,1412,18,23,'Sex',112
97,78,1415,9,14,'Sex',112
108,49,1417,5,10,'Sex',112
52,110,1420,13,18,'Sex',112
66,106,1421,0,5,'Sex',112
97,80,1423,3,8,'Sex',112
16,84,1425,7,11,'Sex',112
66,42,1426,13,17,'Sex',112
104,45,1432,11,14,'Sex',112
91,53,1433,11,14,'Sex',112
49,47,1436,21,23,'Sex',112
60,21,1437,1,3,'Sex',112
66,95,1438,1,3,'Sex',112
83,52,1439,12,14,'Sex',112
84,34,1440,9,11,'Sex',112
96,94,1442,7,9,'Sex',112
22,20,1445,19,21,'Sex',112
66,96,1446,7,9,'Sex',112
97,96,1447,7,9,'Sex',112
4,22,1449,0,1,'Sex',112
82,42,1450,19,20,'Sex',112
106,16,1451,0,1,'Sex',112
7,42,496,0,23,'Sex',41
96,47,525,0,20,'Sex',41
34,67,540,1,19,'Sex',41
38,48,542,2,20,'Sex',41
64,70,549,2,20,'Sex',41
67,74,551,2,20,'Sex',41
83,84,558,5,23,'Sex',41
84,67,559,0,18,'Sex',41
89,91,562,3,21,'Sex',41
83,89,565,4,22,'Sex',41
98,66,569,4,21,'Sex',41
82,71,590,6,21,'Sex',41
31,23,596,5,19,'Sex',41
86,98,599,0,14,'Sex',41
36,38,605,4,17,'Sex',41
49,97,608,5,18,'Sex',41
65,46,610,9,22,'Sex',41
97,39,614,3,16,'Sex',41
101,100,616,8,21,'Sex',41
103,27,617,4,17,'Sex',41
40,59,619,1,13,'Sex',41
61,68,623,1,13,'Sex',41
65,61,625,3,15,'Sex',41
21,40,633,11,22,'Sex',41
20,101,637,12,22,'Sex',41
49,103,639,1,11,'Sex',41
89,88,642,3,13,'Sex',41
5,50,643,10,19,'Sex',41
62,91,649,6,15,'Sex',41
95,19,652,12,21,'Sex',41
50,15,657,3,11,'Sex',41
56,87,659,9,17,'Sex',41
32,35,662,6,13,'Sex',41
91,79,666,15,22,'Sex',41
9,22,670,15,21,'Sex',41
17,25,675,2,8,'Sex',41
23,103,676,1,7,'Sex',41
33,10,680,8,14,'Sex',41
36,2,682,8,14,'Sex',41
46,9,685,16,22,'Sex',41
56,26,687,12,18,'Sex',41
72,63,689,4,10,'Sex',41
88,72,691,14,20,'Sex',41
96,76,692,10,16,'Sex',41
11,44,694,11,17,'Sex',41
15,53,695,13,19,'Sex',41
24,17,696,15,21,'Sex',41
24,85,700,4,10,'Sex',41
24,22,702,11,17,'Sex',41
4,37,703,8,13,'Sex',41
11,12,704,6,11,'Sex',41
4,28,707,16,21,'Sex',41
10,51,708,16,20,'Sex',41
11,97,709,1,5,'Sex',41
18,75,710,2,6,'Sex',41
26,32,714,7,11,'Sex',41
41,11,715,15,19,'Sex',41
54,51,716,3,7,'Sex',41
64,104,717,0,4,'Sex',41
76,92,718,0,4,'Sex',41
99,96,724,0,4,'Sex',41
8,56,725,10,13,'Sex',41
28,99,726,15,18,'Sex',41
41,52,728,5,8,'Sex',41
52,36,730,15,18,'Sex',41
54,31,731,16,19,'Sex',41
76,104,732,7,10,'Sex',41
76,87,733,20,23,'Sex',41
15,80,735,16,18,'Sex',41
19,23,736,9,11,'Sex',41
21,66,737,5,7,'Sex',41
24,54,738,2,4,'Sex',41
76,15,739,0,2,'Sex',41
95,97,740,0,2,'Sex',41
43,74,741,16,17,'Sex',41
46,95,742,21,22,'Sex',41
79,76,743,1,2,'Sex',41
101,34,744,1,2,'Sex',41
33,63,1269,0,22,'Sex',115
5,87,1285,3,23,'Sex',115
96,81,1307,2,22,'Sex',115
51,71,1311,0,20,'Sex',115
51,68,1315,3,23,'Sex',115
55,73,1323,3,21,'Sex',115
6,2,1325,3,21,'Sex',115
9,6,1328,1,18,'Sex',115
74,109,1338,2,19,'Sex',115
26,44,1340,5,21,'Sex',115
86,100,1350,1,16,'Sex',115
